Index,lat,long,County,Total Population,State
12534,30.32665443,-87.51357269,escambia,306327,florida
12535,30.33238602,-87.51357269,escambia,306327,florida
12536,30.35530472,-87.46773529,escambia,306327,florida
12537,30.36103439,-87.46200562,escambia,306327,florida
12538,30.38968086,-87.46200562,escambia,306327,florida
12539,30.40114212,-87.45054626,escambia,306327,florida
12540,30.41832924,-87.43909454,escambia,306327,florida
12541,30.42406082,-87.43909454,escambia,306327,florida
12542,30.42978668,-87.42189789,escambia,306327,florida
12543,30.42978668,-87.40471649,escambia,306327,florida
12544,30.44697952,-87.39325714,escambia,306327,florida
12545,30.45843697,-87.39898682,escambia,306327,florida
12546,30.49281311,-87.44482422,escambia,306327,florida
12547,30.51000404,-87.46200562,escambia,306327,florida
12548,30.52719307,-87.46773529,escambia,306327,florida
12549,30.54438019,-87.46200562,escambia,306327,florida
12550,30.58448792,-87.43335724,escambia,306327,florida
12551,30.61886406,-87.41043854,escambia,306327,florida
12552,30.64751244,-87.41043854,escambia,306327,florida
12553,30.67615891,-87.42189789,escambia,306327,florida
12554,30.69907761,-87.45054626,escambia,306327,florida
12555,30.71053886,-87.46200562,escambia,306327,florida
12556,30.72199631,-87.49065399,escambia,306327,florida
12557,30.77356339,-87.54795074,escambia,306327,florida
12558,30.84231758,-87.61096954,escambia,306327,florida
12559,30.85950851,-87.63389587,escambia,306327,florida
12560,30.87669754,-87.63962555,escambia,306327,florida
12561,30.89961624,-87.63389587,escambia,306327,florida
12562,30.93399239,-87.61096954,escambia,306327,florida
12563,30.95691109,-87.6052475,escambia,306327,florida
12564,31.00847435,-87.6052475,escambia,306327,florida
12565,29.64483833,-81.19957733,flagler,100783,florida
12566,29.55316353,-81.1594696,flagler,100783,florida
12567,29.43284225,-81.10790253,flagler,100783,florida
12568,29.40992355,-81.15373993,flagler,100783,florida
12569,29.2609539,-81.1594696,flagler,100783,florida
12570,29.2609539,-81.41730499,flagler,100783,florida
12571,29.39273643,-81.42303467,flagler,100783,florida
12572,29.39273643,-81.45741272,flagler,100783,florida
12573,29.40992355,-81.48032379,flagler,100783,florida
12574,29.45576096,-81.48605347,flagler,100783,florida
12575,29.47294998,-81.50325012,flagler,100783,florida
12576,29.49586868,-81.52616119,flagler,100783,florida
12577,29.62191963,-81.52616119,flagler,100783,florida
12578,29.62764549,-81.31417084,flagler,100783,florida
12579,29.64483833,-81.31990051,flagler,100783,florida
12580,29.65056419,-81.30844116,flagler,100783,florida
12581,29.64483833,-81.29125214,flagler,100783,florida
12582,29.65056419,-81.25114441,flagler,100783,florida
12583,29.64483833,-81.19957733,flagler,100783,florida
12584,29.742239,-85.17018127,franklin,11628,florida
12585,29.78234673,-85.13007355,franklin,11628,florida
12586,29.77661514,-85.10141754,franklin,11628,florida
12587,29.78234673,-85.06130981,franklin,11628,florida
12588,29.80526543,-85.03839874,franklin,11628,florida
12589,29.81672287,-85.03266907,franklin,11628,florida
12590,29.83964157,-85.04412842,franklin,11628,florida
12591,29.87401772,-85.03266907,franklin,11628,florida
12592,29.89693642,-85.03839874,franklin,11628,florida
12593,29.93704414,-85.03266907,franklin,11628,florida
12594,29.97714996,-85.04412842,franklin,11628,florida
12595,29.9943428,-85.02693176,franklin,11628,florida
12596,30.02298737,-85.02120209,franklin,11628,florida
12597,30.02298737,-84.83786011,franklin,11628,florida
12598,30.01725769,-84.58003235,franklin,11628,florida
12599,30.00580025,-84.56284332,franklin,11628,florida
12600,30.00580025,-84.53419495,franklin,11628,florida
12601,29.9943428,-84.5227356,franklin,11628,florida
12602,29.9943428,-84.50554657,franklin,11628,florida
12603,29.9943428,-84.48835754,franklin,11628,florida
12604,29.9943428,-84.47689819,franklin,11628,florida
12605,29.98861122,-84.46543884,franklin,11628,florida
12606,29.98861122,-84.44824982,franklin,11628,florida
12607,29.98288155,-84.43106079,franklin,11628,florida
12608,29.9714241,-84.40814209,franklin,11628,florida
12609,29.95996284,-84.37376404,franklin,11628,florida
12610,29.9485054,-84.35084534,franklin,11628,florida
12611,29.93131638,-84.34511566,franklin,11628,florida
12612,29.91985512,-84.35658264,franklin,11628,florida
12613,29.90839767,-84.36803436,franklin,11628,florida
12614,29.90839767,-84.37376404,franklin,11628,florida
12615,29.91412544,-84.41387177,franklin,11628,florida
12616,29.93131638,-84.43679047,franklin,11628,florida
12617,29.93704414,-84.45397949,franklin,11628,florida
12618,29.93704414,-84.46543884,franklin,11628,florida
12619,29.93131638,-84.48262024,franklin,11628,florida
12620,29.91985512,-84.49981689,franklin,11628,florida
12621,29.9255867,-84.5227356,franklin,11628,florida
12622,29.9255867,-84.53419495,franklin,11628,florida
12623,29.91985512,-84.56284332,franklin,11628,florida
12624,29.8797493,-84.62586975,franklin,11628,florida
12625,29.84537125,-84.71754456,franklin,11628,florida
12626,29.79953384,-84.80921936,franklin,11628,florida
12627,29.77661514,-84.85504913,franklin,11628,florida
12628,29.75942802,-84.88369751,franklin,11628,florida
12629,29.75942802,-84.89515686,franklin,11628,florida
12630,29.7651577,-84.90088654,franklin,11628,florida
12631,29.79380417,-84.89515686,franklin,11628,florida
12632,29.80526543,-84.88369751,franklin,11628,florida
12633,29.81672287,-84.90088654,franklin,11628,florida
12634,29.81672287,-84.91807556,franklin,11628,florida
12635,29.81099319,-84.94672394,franklin,11628,florida
12636,29.7880764,-84.94672394,franklin,11628,florida
12637,29.77661514,-84.96391296,franklin,11628,florida
12638,29.77661514,-84.98683167,franklin,11628,florida
12639,29.7651577,-84.99829102,franklin,11628,florida
12640,29.742239,-85.00975037,franklin,11628,florida
12641,29.73650932,-85.02120209,franklin,11628,florida
12642,29.73650932,-85.06130981,franklin,11628,florida
12643,29.742239,-85.12434387,franklin,11628,florida
12644,29.742239,-85.17018127,franklin,11628,florida
12645,30.71626663,-84.86650848,gadsden,46424,florida
12646,30.68762016,-84.37376404,gadsden,46424,florida
12647,30.68762016,-84.31074524,gadsden,46424,florida
12648,30.64178276,-84.30500793,gadsden,46424,florida
12649,30.61313629,-84.32219696,gadsden,46424,florida
12650,30.59021759,-84.36230469,gadsden,46424,florida
12651,30.56729889,-84.37376404,gadsden,46424,florida
12652,30.53291893,-84.39095306,gadsden,46424,florida
12653,30.48708534,-84.40814209,gadsden,46424,florida
12654,30.45843697,-84.44824982,gadsden,46424,florida
12655,30.44124794,-84.5456543,gadsden,46424,florida
12656,30.41259956,-84.60295105,gadsden,46424,florida
12657,30.40114212,-84.6373291,gadsden,46424,florida
12658,30.39541054,-84.66024017,gadsden,46424,florida
12659,30.39541054,-84.68888855,gadsden,46424,florida
12660,30.41832924,-84.68888855,gadsden,46424,florida
12661,30.42406082,-84.71754456,gadsden,46424,florida
12662,30.45843697,-84.72327423,gadsden,46424,florida
12663,30.46989441,-84.79202271,gadsden,46424,florida
12664,30.51573181,-84.79775238,gadsden,46424,florida
12665,30.51573181,-84.83213043,gadsden,46424,florida
12666,30.53291893,-84.83213043,gadsden,46424,florida
12667,30.53865051,-84.89515686,gadsden,46424,florida
12668,30.60740662,-84.90088654,gadsden,46424,florida
12669,30.60740662,-84.93525696,gadsden,46424,florida
12670,30.63032532,-84.90661621,gadsden,46424,florida
12671,30.65896988,-84.89515686,gadsden,46424,florida
12672,30.67615891,-84.87796783,gadsden,46424,florida
12673,30.71626663,-84.86650848,gadsden,46424,florida
12674,29.81672287,-82.66062164,gilchrist,16992,florida
12675,29.57035065,-82.66635132,gilchrist,16992,florida
12676,29.57035065,-82.75229645,gilchrist,16992,florida
12677,29.5818119,-82.75801849,gilchrist,16992,florida
12678,29.5818119,-82.85542297,gilchrist,16992,florida
12679,29.59326935,-82.861160280000007,gilchrist,16992,florida
12680,29.59326935,-82.93563843,gilchrist,16992,florida
12681,29.59326935,-82.9642868,gilchrist,16992,florida
12682,29.64483833,-82.95856476,gilchrist,16992,florida
12683,29.67921448,-82.947097780000007,gilchrist,16992,florida
12684,29.70785904,-82.947097780000007,gilchrist,16992,florida
12685,29.73650932,-82.947097780000007,gilchrist,16992,florida
12686,29.77661514,-82.93563843,gilchrist,16992,florida
12687,29.81672287,-82.93563843,gilchrist,16992,florida
12688,29.82245255,-82.91272736,gilchrist,16992,florida
12689,29.82245255,-82.8955307,gilchrist,16992,florida
12690,29.83964157,-82.88407135,gilchrist,16992,florida
12691,29.86828995,-82.86688995,gilchrist,16992,florida
12692,29.87401772,-82.87261963,gilchrist,16992,florida
12693,29.89693642,-82.85542297,gilchrist,16992,florida
12694,29.902668,-82.84396362,gilchrist,16992,florida
12695,29.90839767,-82.82105255,gilchrist,16992,florida
12696,29.91985512,-82.81532288,gilchrist,16992,florida
12697,29.93131638,-82.79812622,gilchrist,16992,florida
12698,29.9255867,-82.7866745,gilchrist,16992,florida
12699,29.8797493,-82.75229645,gilchrist,16992,florida
12700,29.86256027,-82.75229645,gilchrist,16992,florida
12701,29.83964157,-82.71791077,gilchrist,16992,florida
12702,29.82245255,-82.68927002,gilchrist,16992,florida
12703,29.81672287,-82.66062164,gilchrist,16992,florida
12704,27.20403481,-80.95320892,glades,13272,florida
12705,27.19257545,-80.9360199,glades,13272,florida
12706,27.18684769,-80.90737152,glades,13272,florida
12707,27.17538834,-80.8901825,glades,13272,florida
12708,27.15246964,-80.87299347,glades,13272,florida
12709,27.13528061,-80.8901825,glades,13272,florida
12710,27.12382126,-80.91883087,glades,13272,florida
12711,27.10090256,-80.94174957,glades,13272,florida
12712,26.76858902,-80.94747162,glades,13272,florida
12713,26.75712967,-80.94747162,glades,13272,florida
12714,26.76285744,-81.44594574,glades,13272,florida
12715,26.76858902,-81.45168304,glades,13272,florida
12716,26.77431679,-81.48032379,glades,13272,florida
12717,26.76285744,-81.48032379,glades,13272,florida
12718,26.76285744,-81.5719986,glades,13272,florida
12719,27.03214836,-81.56626892,glades,13272,florida
12720,27.03214836,-81.36000824,glades,13272,florida
12721,27.03787804,-81.36000824,glades,13272,florida
12722,27.04360771,-81.33708954,glades,13272,florida
12723,27.03214836,-81.33708954,glades,13272,florida
12724,27.03214836,-81.27979279,glades,13272,florida
12725,27.11236191,-81.27979279,glades,13272,florida
12726,27.11809349,-81.17092896,glades,13272,florida
12727,27.20403481,-81.16519928,glades,13272,florida
12728,27.20403481,-80.95320892,glades,13272,florida
12729,29.742239,-85.17018127,gulf,15785,florida
12730,29.742239,-85.19309235,gulf,15785,florida
12731,29.72505188,-85.21601868,gulf,15785,florida
12732,29.70785904,-85.23892975,gulf,15785,florida
12733,29.70785904,-85.26185608,gulf,15785,florida
12734,29.70785904,-85.2962265,gulf,15785,florida
12735,29.70785904,-85.3191452,gulf,15785,florida
12736,29.6964016,-85.3420639,gulf,15785,florida
12737,29.68494415,-85.3649826,gulf,15785,florida
12738,29.68494415,-85.38217163,gulf,15785,florida
12739,29.69067192,-85.39936066,gulf,15785,florida
12740,29.73650932,-85.43373108,gulf,15785,florida
12741,29.78234673,-85.44519806,gulf,15785,florida
12742,29.81672287,-85.45665741,gulf,15785,florida
12743,29.84537125,-85.45092773,gulf,15785,florida
12744,29.86828995,-85.45092773,gulf,15785,florida
12745,29.8797493,-85.43946838,gulf,15785,florida
12746,29.89693642,-85.42800903,gulf,15785,florida
12747,29.902668,-85.41082001,gulf,15785,florida
12748,29.902668,-85.40509033,gulf,15785,florida
12749,29.82245255,-85.40509033,gulf,15785,florida
12750,29.7880764,-85.41082001,gulf,15785,florida
12751,29.74797058,-85.40509033,gulf,15785,florida
12752,29.7193203,-85.38217163,gulf,15785,florida
12753,29.70785904,-85.3649826,gulf,15785,florida
12754,29.72505188,-85.34779358,gulf,15785,florida
12755,29.75942802,-85.33060455,gulf,15785,florida
12756,29.79953384,-85.32487488,gulf,15785,florida
12757,29.84537125,-85.33060455,gulf,15785,florida
12758,29.8797493,-85.35352325,gulf,15785,florida
12759,29.902668,-85.37644196,gulf,15785,florida
12760,29.93704414,-85.39363098,gulf,15785,florida
12761,29.95423508,-85.39363098,gulf,15785,florida
12762,29.96569252,-85.41082001,gulf,15785,florida
12763,30.21779442,-85.40509033,gulf,15785,florida
12764,30.21206474,-85.13007355,gulf,15785,florida
12765,30.17195702,-85.15298462,gulf,15785,florida
12766,30.12611961,-85.15871429,gulf,15785,florida
12767,30.09747505,-85.16444397,gulf,15785,florida
12768,30.08028221,-85.15298462,gulf,15785,florida
12769,30.05163765,-85.13007355,gulf,15785,florida
12770,30.01725769,-85.08996582,gulf,15785,florida
12771,30.00580025,-85.06703949,gulf,15785,florida
12772,29.97714996,-85.04412842,gulf,15785,florida
12773,29.93704414,-85.03266907,gulf,15785,florida
12774,29.89693642,-85.03839874,gulf,15785,florida
12775,29.87401772,-85.03266907,gulf,15785,florida
12776,29.83964157,-85.04412842,gulf,15785,florida
12777,29.81672287,-85.03266907,gulf,15785,florida
12778,29.80526543,-85.03839874,gulf,15785,florida
12779,29.78234673,-85.06130981,gulf,15785,florida
12780,29.77661514,-85.10141754,gulf,15785,florida
12781,29.78234673,-85.13007355,gulf,15785,florida
12782,29.742239,-85.17018127,gulf,15785,florida
12783,30.61886406,-83.12471008,hamilton,14395,florida
12784,30.59021759,-82.70645905,hamilton,14395,florida
12785,30.53865051,-82.72364807,hamilton,14395,florida
12786,30.49854279,-82.70645905,hamilton,14395,florida
12787,30.41259956,-82.63770294,hamilton,14395,florida
12788,30.37822342,-82.63770294,hamilton,14395,florida
12789,30.34384537,-82.67207336,hamilton,14395,florida
12790,30.32092667,-82.70645905,hamilton,14395,florida
12791,30.30373955,-82.73510742,hamilton,14395,florida
12792,30.30373955,-82.75801849,hamilton,14395,florida
12793,30.30946732,-82.79240417,hamilton,14395,florida
12794,30.36103439,-82.87261963,hamilton,14395,florida
12795,30.37822342,-82.88980103,hamilton,14395,florida
12796,30.38395309,-82.90126038,hamilton,14395,florida
12797,30.38395309,-82.9184494,hamilton,14395,florida
12798,30.38395309,-82.92990875,hamilton,14395,florida
12799,30.39541054,-82.92990875,hamilton,14395,florida
12800,30.41259956,-82.9642868,hamilton,14395,florida
12801,30.42406082,-83.01012421,hamilton,14395,florida
12802,30.42406082,-83.04450226,hamilton,14395,florida
12803,30.42978668,-83.06742096,hamilton,14395,florida
12804,30.42978668,-83.09606934,hamilton,14395,florida
12805,30.41832924,-83.12471008,hamilton,14395,florida
12806,30.38968086,-83.15909576,hamilton,14395,florida
12807,30.41832924,-83.19347382,hamilton,14395,florida
12808,30.44124794,-83.21065521,hamilton,14395,florida
12809,30.46989441,-83.21638489,hamilton,14395,florida
12810,30.48708534,-83.22212219,hamilton,14395,florida
12811,30.51000404,-83.22212219,hamilton,14395,florida
12812,30.56156921,-83.23931122,hamilton,14395,florida
12813,30.59021759,-83.24504089,hamilton,14395,florida
12814,30.63032532,-83.28514862,hamilton,14395,florida
12815,30.61886406,-83.12471008,hamilton,14395,florida
12816,27.33581734,-82.05901337,hardee,27468,florida
12817,27.64521217,-82.05901337,hardee,27468,florida
12818,27.64521217,-81.56626892,hardee,27468,florida
12819,27.33581734,-81.56053925,hardee,27468,florida
12820,27.33581734,-82.05901337,hardee,27468,florida
12821,26.33313942,-80.87872314,hendry,38363,florida
12822,26.2471962,-80.88445282,hendry,38363,florida
12823,26.25292587,-81.29125214,hendry,38363,florida
12824,26.51075745,-81.28552246,hendry,38363,florida
12825,26.51075745,-81.5719986,hendry,38363,florida
12826,26.76285744,-81.5719986,hendry,38363,florida
12827,26.76285744,-81.48032379,hendry,38363,florida
12828,26.77431679,-81.48032379,hendry,38363,florida
12829,26.76858902,-81.45168304,hendry,38363,florida
12830,26.76285744,-81.44594574,hendry,38363,florida
12831,26.75712967,-80.94747162,hendry,38363,florida
12832,26.76858902,-80.94747162,hendry,38363,florida
12833,26.74567032,-80.88445282,hendry,38363,florida
12834,26.73421097,-80.87872314,hendry,38363,florida
12835,26.33313942,-80.87872314,hendry,38363,florida
12836,28.66507721,-82.27101135,hernando,174809,florida
12837,28.64789009,-82.2824707,hernando,174809,florida
12838,28.62497139,-82.27101135,hernando,174809,florida
12839,28.60778236,-82.25382233,hernando,174809,florida
12840,28.59059525,-82.2366333,hernando,174809,florida
12841,28.57340431,-82.23090363,hernando,174809,florida
12842,28.56194496,-82.19652557,hernando,174809,florida
12843,28.55621719,-82.16214752,hernando,174809,florida
12844,28.52756882,-82.11058044,hernando,174809,florida
12845,28.52183914,-82.08766174,hernando,174809,florida
12846,28.52756882,-82.05901337,hernando,174809,florida
12847,28.47600365,-82.05901337,hernando,174809,florida
12848,28.47600365,-82.259552,hernando,174809,florida
12849,28.4416256,-82.26527405,hernando,174809,florida
12850,28.4416256,-82.68354034,hernando,174809,florida
12851,28.45881271,-82.67781067,hernando,174809,florida
12852,28.47600365,-82.68927002,hernando,174809,florida
12853,28.51610947,-82.67781067,hernando,174809,florida
12854,28.52756882,-82.66635132,hernando,174809,florida
12855,28.55048561,-82.66062164,hernando,174809,florida
12856,28.58486366,-82.66062164,hernando,174809,florida
12857,28.61924171,-82.67207336,hernando,174809,florida
12858,28.64216042,-82.67207336,hernando,174809,florida
12859,28.65934753,-82.66635132,hernando,174809,florida
12860,28.67080879,-82.65489197,hernando,174809,florida
12861,28.69945335,-82.63770294,hernando,174809,florida
12862,28.69372749,-82.42570496,hernando,174809,florida
12863,28.67080879,-82.42570496,hernando,174809,florida
12864,28.66507721,-82.27101135,hernando,174809,florida
12865,27.64521217,-81.13082123,highlands,98328,florida
12866,27.56499863,-81.14228821,highlands,98328,florida
12867,27.56499863,-81.1594696,highlands,98328,florida
12868,27.56499863,-81.17665863,highlands,98328,florida
12869,27.54207993,-81.18239594,highlands,98328,florida
12870,27.53062248,-81.17665863,highlands,98328,florida
12871,27.49624443,-81.18812561,highlands,98328,florida
12872,27.47332573,-81.18239594,highlands,98328,florida
12873,27.41030121,-81.1136322,highlands,98328,florida
12874,27.35300636,-81.02768707,highlands,98328,florida
12875,27.31289864,-81.02196503,highlands,98328,florida
12876,27.28997993,-81.004776,highlands,98328,florida
12877,27.24987221,-80.99330902,highlands,98328,florida
12878,27.24414253,-80.98757935,highlands,98328,florida
12879,27.23841286,-80.96466827,highlands,98328,florida
12880,27.20403481,-80.95320892,highlands,98328,florida
12881,27.20403481,-81.16519928,highlands,98328,florida
12882,27.11809349,-81.17092896,highlands,98328,florida
12883,27.11236191,-81.27979279,highlands,98328,florida
12884,27.03214836,-81.27979279,highlands,98328,florida
12885,27.03214836,-81.33708954,highlands,98328,florida
12886,27.04360771,-81.33708954,highlands,98328,florida
12887,27.03787804,-81.36000824,highlands,98328,florida
12888,27.03214836,-81.36000824,highlands,98328,florida
12889,27.03214836,-81.56626892,highlands,98328,florida
12890,27.33581734,-81.56053925,highlands,98328,florida
12891,27.64521217,-81.56626892,highlands,98328,florida
12892,27.64521217,-81.13082123,highlands,98328,florida
12893,28.166605,-82.65489197,hillsborough,1302884,florida
12894,28.17233467,-82.10485077,hillsborough,1302884,florida
12895,28.166605,-82.05901337,hillsborough,1302884,florida
12896,27.64521217,-82.05901337,hillsborough,1302884,florida
12897,27.64521217,-82.56321716,hillsborough,1302884,florida
12898,27.65667152,-82.56321716,hillsborough,1302884,florida
12899,27.66813087,-82.55748749,hillsborough,1302884,florida
12900,27.67386246,-82.54029846,hillsborough,1302884,florida
12901,27.68532181,-82.51737976,hillsborough,1302884,florida
12902,27.70250893,-82.50019836,hillsborough,1302884,florida
12903,27.71396828,-82.47727203,hillsborough,1302884,florida
12904,27.72542763,-82.47154236,hillsborough,1302884,florida
12905,27.74834442,-82.47727203,hillsborough,1302884,florida
12906,27.75980377,-82.47727203,hillsborough,1302884,florida
12907,27.77126312,-82.46581268,hillsborough,1302884,florida
12908,27.78272247,-82.43143463,hillsborough,1302884,florida
12909,27.8457489,-82.38559723,hillsborough,1302884,florida
12910,27.86293793,-82.3913269,hillsborough,1302884,florida
12911,27.87439728,-82.39705658,hillsborough,1302884,florida
12912,27.88585663,-82.40852356,hillsborough,1302884,florida
12913,27.9145031,-82.41425323,hillsborough,1302884,florida
12914,27.94315147,-82.40852356,hillsborough,1302884,florida
12915,27.94888115,-82.43143463,hillsborough,1302884,florida
12916,27.9603405,-82.43716431,hillsborough,1302884,florida
12917,27.9603405,-82.44862366,hillsborough,1302884,florida
12918,27.95461082,-82.46009064,hillsborough,1302884,florida
12919,27.93169403,-82.46581268,hillsborough,1302884,florida
12920,27.90877533,-82.48300171,hillsborough,1302884,florida
12921,27.8686676,-82.47727203,hillsborough,1302884,florida
12922,27.85147858,-82.48300171,hillsborough,1302884,florida
12923,27.84001923,-82.49446106,hillsborough,1302884,florida
12924,27.8457489,-82.51165009,hillsborough,1302884,florida
12925,27.85147858,-82.52310944,hillsborough,1302884,florida
12926,27.87439728,-82.54029846,hillsborough,1302884,florida
12927,27.89731598,-82.54029846,hillsborough,1302884,florida
12928,27.93169403,-82.54029846,hillsborough,1302884,florida
12929,27.9603405,-82.54029846,hillsborough,1302884,florida
12930,27.97752953,-82.56321716,hillsborough,1302884,florida
12931,27.98898888,-82.60332489,hillsborough,1302884,florida
12932,28.00617599,-82.62051392,hillsborough,1302884,florida
12933,28.01763535,-82.63770294,hillsborough,1302884,florida
12934,28.01190758,-82.65489197,hillsborough,1302884,florida
12935,28.166605,-82.65489197,hillsborough,1302884,florida
12936,30.72199631,-85.8691864,holmes,19635,florida
12937,30.72772598,-86.04679871,holmes,19635,florida
12938,31.00847435,-86.04679871,holmes,19635,florida
12939,31.00847435,-85.51967621,holmes,19635,florida
12940,30.95691109,-85.55978394,holmes,19635,florida
12941,30.93399239,-85.56551361,holmes,19635,florida
12942,30.92253113,-85.58271027,holmes,19635,florida
12943,30.86523628,-85.61135101,holmes,19635,florida
12944,30.84804726,-85.62281799,holmes,19635,florida
12945,30.84804726,-85.60562134,holmes,19635,florida
12946,30.76210403,-85.63999939,holmes,19635,florida
12947,30.76210403,-85.74313354,holmes,19635,florida
12948,30.79075241,-85.74886322,holmes,19635,florida
12949,30.79648209,-85.76032257,holmes,19635,florida
12950,30.80794144,-85.77178192,holmes,19635,florida
12951,30.80220985,-85.8462677,holmes,19635,florida
12952,30.79075241,-85.85199738,holmes,19635,florida
12953,30.76783371,-85.85199738,holmes,19635,florida
12954,30.74491501,-85.86345673,holmes,19635,florida
12955,30.72199631,-85.8691864,holmes,19635,florida
12956,27.55353928,-80.67245483,indian river,142866,florida
12957,27.55927086,-80.76985931,indian river,142866,florida
12958,27.63948441,-80.77559662,indian river,142866,florida
12959,27.63948441,-80.86726379,indian river,142866,florida
12960,27.71969795,-80.86726379,indian river,142866,florida
12961,27.72542763,-80.88445282,indian river,142866,florida
12962,27.80564117,-80.87872314,indian river,142866,florida
12963,27.81137085,-80.87299347,indian river,142866,florida
12964,27.80564117,-80.51203156,indian river,142866,florida
12965,27.85147858,-80.4776535,indian river,142866,florida
12966,27.79418182,-80.44327545,indian river,142866,florida
12967,27.71969795,-80.41462708,indian river,142866,florida
12968,27.65094376,-80.38024902,indian river,142866,florida
12969,27.61083603,-80.35733032,indian river,142866,florida
12970,27.54781151,-80.33441162,indian river,142866,florida
12971,27.55353928,-80.67245483,indian river,142866,florida
12972,31.00847435,-85.51967621,jackson,48900,florida
12973,31.00847435,-85.49676514,jackson,48900,florida
12974,30.99701691,-85.01548004,jackson,48900,florida
12975,30.96264076,-84.99829102,jackson,48900,florida
12976,30.92253113,-84.97537231,jackson,48900,florida
12977,30.89961624,-84.94672394,jackson,48900,florida
12978,30.88815498,-84.94099426,jackson,48900,florida
12979,30.85950851,-84.94672394,jackson,48900,florida
12980,30.78502274,-84.94099426,jackson,48900,florida
12981,30.74491501,-84.90661621,jackson,48900,florida
12982,30.72772598,-84.87796783,jackson,48900,florida
12983,30.71626663,-84.86650848,jackson,48900,florida
12984,30.67615891,-84.87796783,jackson,48900,florida
12985,30.65896988,-84.89515686,jackson,48900,florida
12986,30.63032532,-84.90661621,jackson,48900,florida
12987,30.60740662,-84.93525696,jackson,48900,florida
12988,30.60740662,-84.93525696,jackson,48900,florida
12989,30.60740662,-85.18164063,jackson,48900,florida
12990,30.57302666,-85.19309235,jackson,48900,florida
12991,30.57302666,-85.39936066,jackson,48900,florida
12992,30.57302666,-85.45092773,jackson,48900,florida
12993,30.80220985,-85.45092773,jackson,48900,florida
12994,30.80794144,-85.50249481,jackson,48900,florida
12995,30.84804726,-85.50249481,jackson,48900,florida
12996,30.84804726,-85.60562134,jackson,48900,florida
12997,30.84804726,-85.62281799,jackson,48900,florida
12998,30.86523628,-85.61135101,jackson,48900,florida
12999,30.92253113,-85.58271027,jackson,48900,florida
13000,30.93399239,-85.56551361,jackson,48900,florida
13001,30.95691109,-85.55978394,jackson,48900,florida
13002,31.00847435,-85.51967621,jackson,48900,florida
13003,30.65896988,-83.76069641,jefferson,14198,florida
13004,30.64751244,-83.59454346,jefferson,14198,florida
13005,30.61886406,-83.58881378,jefferson,14198,florida
13006,30.56729889,-83.60600281,jefferson,14198,florida
13007,30.55011177,-83.61746216,jefferson,14198,florida
13008,30.54438019,-83.66902161,jefferson,14198,florida
13009,30.53291893,-83.72059631,jefferson,14198,florida
13010,30.49281311,-83.72059631,jefferson,14198,florida
13011,30.45843697,-83.72059631,jefferson,14198,florida
13012,30.40114212,-83.74350739,jefferson,14198,florida
13013,30.38968086,-83.76643372,jefferson,14198,florida
13014,30.37822342,-83.78934479,jefferson,14198,florida
13015,30.35530472,-83.79507446,jefferson,14198,florida
13016,30.33238602,-83.78361511,jefferson,14198,florida
13017,30.32092667,-83.79507446,jefferson,14198,florida
13018,30.30373955,-83.81227112,jefferson,14198,florida
13019,30.27508926,-83.84664154,jefferson,14198,florida
13020,30.26935959,-83.88101959,jefferson,14198,florida
13021,30.24071312,-83.90966797,jefferson,14198,florida
13022,30.20633316,-83.91539764,jefferson,14198,florida
13023,30.18914604,-83.93831635,jefferson,14198,florida
13024,30.18341446,-83.95550537,jefferson,14198,florida
13025,30.16049957,-83.966964719999993,jefferson,14198,florida
13026,30.13758087,-83.9726944,jefferson,14198,florida
13027,30.10320091,-83.98415375,jefferson,14198,florida
13028,30.11466217,-84.02998352,jefferson,14198,florida
13029,30.1089325,-84.07582092,jefferson,14198,florida
13030,30.27508926,-84.07582092,jefferson,14198,florida
13031,30.44124794,-84.07009888,jefferson,14198,florida
13032,30.44697952,-84.02998352,jefferson,14198,florida
13033,30.52719307,-84.02998352,jefferson,14198,florida
13034,30.51573181,-84.00707245,jefferson,14198,florida
13035,30.51573181,-83.98415375,jefferson,14198,florida
13036,30.55011177,-83.96123505,jefferson,14198,florida
13037,30.61313629,-84.00707245,jefferson,14198,florida
13038,30.67043114,-84.01280212,jefferson,14198,florida
13039,30.65896988,-83.76069641,jefferson,14198,florida
13040,30.25790215,-83.37109375,lafayette,8801,florida
13041,30.25790215,-83.23931122,lafayette,8801,florida
13042,30.24644089,-83.23931122,lafayette,8801,florida
13043,30.22352219,-83.23358154,lafayette,8801,florida
13044,30.19487572,-83.23358154,lafayette,8801,florida
13045,30.17195702,-83.23931122,lafayette,8801,florida
13046,30.13758087,-83.21065521,lafayette,8801,florida
13047,30.1089325,-83.21065521,lafayette,8801,florida
13048,30.09747505,-83.19920349,lafayette,8801,florida
13049,30.09747505,-83.18201447,lafayette,8801,florida
13050,30.09747505,-83.12471008,lafayette,8801,florida
13051,30.07455635,-83.06742096,lafayette,8801,florida
13052,30.02298737,-82.99867249,lafayette,8801,florida
13053,29.97714996,-82.9642868,lafayette,8801,florida
13054,29.95996284,-82.9413681,lafayette,8801,florida
13055,29.9485054,-82.9184494,lafayette,8801,florida
13056,29.91985512,-82.91272736,lafayette,8801,florida
13057,29.90839767,-82.91272736,lafayette,8801,florida
13058,29.89120865,-82.90699768,lafayette,8801,florida
13059,29.87401772,-82.87261963,lafayette,8801,florida
13060,29.86828995,-82.86688995,lafayette,8801,florida
